"TIME","GEO","UNIT","SEX","AGE","ICD10","Value"
"2006","CZ07","Rate","Total","65 years or over","Intentional self-harm","19.0"
"2006","DE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","68.2"
"2006","DE1","Rate","Total","65 years or over","Intentional self-harm","22.0"
"2006","DE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","102.5"
"2006","DE2","Rate","Total","65 years or over","Intentional self-harm","25.8"
"2006","DE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","78.5"
"2006","DE3","Rate","Total","65 years or over","Intentional self-harm","17.2"
"2006","DE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","11.4"
"2006","DE4","Rate","Total","65 years or over","Intentional self-harm","21.5"
"2006","DE5","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","49.7"
"2006","DE5","Rate","Total","65 years or over","Intentional self-harm","16.1"
"2006","DE6","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","99.3"
"2006","DE6","Rate","Total","65 years or over","Intentional self-harm","27.0"
"2006","DE7","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","53.2"
"2006","DE7","Rate","Total","65 years or over","Intentional self-harm","24.5"
"2006","DE8","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","66.9"
"2006","DE8","Rate","Total","65 years or over","Intentional self-harm","20.4"
"2006","DE9","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","59.5"
"2006","DE9","Rate","Total","65 years or over","Intentional self-harm","20.3"
"2006","DEA","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","61.5"
"2006","DEA","Rate","Total","65 years or over","Intentional self-harm","16.0"
"2006","DEB","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","23.9"
"2006","DEB","Rate","Total","65 years or over","Intentional self-harm","22.4"
"2006","DEC","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","15.7"
"2006","DEC","Rate","Total","65 years or over","Intentional self-harm","16.6"
"2006","DED","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","48.9"
"2006","DED","Rate","Total","65 years or over","Intentional self-harm","25.1"
"2006","DEE","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","12.0"
"2006","DEE","Rate","Total","65 years or over","Intentional self-harm","16.8"
"2006","DEF","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","66.7"
"2006","DEF","Rate","Total","65 years or over","Intentional self-harm","28.3"
"2006","DEG","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","49.0"
"2006","DEG","Rate","Total","65 years or over","Intentional self-harm","25.2"
"2006","EL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.4"
"2006","EL11","Rate","Total","65 years or over","Intentional self-harm","10.6"
"2006","EL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.4"
"2006","EL12","Rate","Total","65 years or over","Intentional self-harm","3.7"
"2006","EL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.3"
"2006","EL13","Rate","Total","65 years or over","Intentional self-harm","1.7"
"2006","EL14","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","9.2"
"2006","EL14","Rate","Total","65 years or over","Intentional self-harm","6.5"
"2006","EL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.3"
"2006","EL21","Rate","Total","65 years or over","Intentional self-harm","1.3"
"2006","EL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.4"
"2006","EL23","Rate","Total","65 years or over","Intentional self-harm","5.7"
"2006","EL24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.5"
"2006","EL24","Rate","Total","65 years or over","Intentional self-harm","8.4"
"2006","EL25","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.7"
"2006","EL25","Rate","Total","65 years or over","Intentional self-harm","8.8"
"2006","EL43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.0"
"2006","EL43","Rate","Total","65 years or over","Intentional self-harm","9.5"
"2006","ES11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","147.2"
"2006","ES11","Rate","Total","65 years or over","Intentional self-harm","19.2"
"2006","ES12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","276.5"
"2006","ES12","Rate","Total","65 years or over","Intentional self-harm","20.9"
"2006","ES13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","196.6"
"2006","ES13","Rate","Total","65 years or over","Intentional self-harm","8.6"
"2006","ES21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","206.3"
"2006","ES21","Rate","Total","65 years or over","Intentional self-harm","13.4"
"2006","ES22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","138.9"
"2006","ES22","Rate","Total","65 years or over","Intentional self-harm","10.5"
"2006","ES23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","111.0"
"2006","ES23","Rate","Total","65 years or over","Intentional self-harm","25.1"
"2006","ES24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","164.1"
"2006","ES24","Rate","Total","65 years or over","Intentional self-harm","15.0"
"2006","ES30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","104.5"
"2006","ES30","Rate","Total","65 years or over","Intentional self-harm","6.4"
"2006","ES41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","134.1"
"2006","ES41","Rate","Total","65 years or over","Intentional self-harm","13.1"
"2006","ES42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","139.4"
"2006","ES42","Rate","Total","65 years or over","Intentional self-harm","18.3"
"2006","ES43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","99.8"
"2006","ES43","Rate","Total","65 years or over","Intentional self-harm","16.8"
"2006","ES51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","241.4"
"2006","ES51","Rate","Total","65 years or over","Intentional self-harm","11.0"
"2006","ES52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","167.4"
"2006","ES52","Rate","Total","65 years or over","Intentional self-harm","15.7"
"2006","ES53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","168.7"
"2006","ES53","Rate","Total","65 years or over","Intentional self-harm","12.4"
"2006","ES61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","118.6"
"2006","ES61","Rate","Total","65 years or over","Intentional self-harm","20.1"
"2006","ES62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","113.7"
"2006","ES62","Rate","Total","65 years or over","Intentional self-harm","18.2"
"2006","ES63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","57.4"
"2006","ES63","Rate","Total","65 years or over","Intentional self-harm","0.0"
"2006","ES70","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","127.5"
"2006","ES70","Rate","Total","65 years or over","Intentional self-harm","14.9"
"2006","FR10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","113.5"
"2006","FR10","Rate","Total","65 years or over","Intentional self-harm","15.9"
"2006","FR21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","143.1"
"2006","FR21","Rate","Total","65 years or over","Intentional self-harm","27.7"
"2006","FR22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","125.1"
"2006","FR22","Rate","Total","65 years or over","Intentional self-harm","40.5"
"2006","FR23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.7"
"2006","FR23","Rate","Total","65 years or over","Intentional self-harm","33.4"
"2006","FR24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","139.5"
"2006","FR24","Rate","Total","65 years or over","Intentional self-harm","40.1"
"2006","FR25","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","121.3"
"2006","FR25","Rate","Total","65 years or over","Intentional self-harm","37.3"
"2006","FR26","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","149.0"
"2006","FR26","Rate","Total","65 years or over","Intentional self-harm","30.7"
"2006","FR30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","119.2"
"2006","FR30","Rate","Total","65 years or over","Intentional self-harm","34.7"
"2006","FR41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","162.1"
"2006","FR41","Rate","Total","65 years or over","Intentional self-harm","27.0"
"2006","FR42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","177.0"
"2006","FR42","Rate","Total","65 years or over","Intentional self-harm","23.1"
"2006","FR43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","164.3"
"2006","FR43","Rate","Total","65 years or over","Intentional self-harm","26.9"
"2006","FR51","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","127.8"
"2006","FR51","Rate","Total","65 years or over","Intentional self-harm","33.6"
"2006","FR52","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","147.0"
"2006","FR52","Rate","Total","65 years or over","Intentional self-harm","39.4"
"2006","FR53","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","111.9"
"2006","FR53","Rate","Total","65 years or over","Intentional self-harm","44.9"
"2006","FR61","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","117.5"
"2006","FR61","Rate","Total","65 years or over","Intentional self-harm","30.0"
"2006","FR62","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","112.5"
"2006","FR62","Rate","Total","65 years or over","Intentional self-harm","24.3"
"2006","FR63","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.1"
"2006","FR63","Rate","Total","65 years or over","Intentional self-harm","33.9"
"2006","FR71","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","127.2"
"2006","FR71","Rate","Total","65 years or over","Intentional self-harm","18.7"
"2006","FR72","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.6"
"2006","FR72","Rate","Total","65 years or over","Intentional self-harm","35.3"
"2006","FR81","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","109.4"
"2006","FR81","Rate","Total","65 years or over","Intentional self-harm","27.1"
"2006","FR82","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","118.8"
"2006","FR82","Rate","Total","65 years or over","Intentional self-harm","29.5"
"2006","FR83","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","85.1"
"2006","FR83","Rate","Total","65 years or over","Intentional self-harm","17.0"
"2006","HU10","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","111.0"
"2006","HU10","Rate","Total","65 years or over","Intentional self-harm","28.8"
"2006","HU21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","78.7"
"2006","HU21","Rate","Total","65 years or over","Intentional self-harm","36.6"
"2006","HU22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","114.8"
"2006","HU22","Rate","Total","65 years or over","Intentional self-harm","20.8"
"2006","HU23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","91.3"
"2006","HU23","Rate","Total","65 years or over","Intentional self-harm","38.3"
"2006","HU31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","71.9"
"2006","HU31","Rate","Total","65 years or over","Intentional self-harm","34.0"
"2006","HU32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","70.3"
"2006","HU32","Rate","Total","65 years or over","Intentional self-harm","54.2"
"2006","HU33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","151.3"
"2006","HU33","Rate","Total","65 years or over","Intentional self-harm","72.8"
"2006","NL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","342.2"
"2006","NL11","Rate","Total","65 years or over","Intentional self-harm","14.1"
"2006","NL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","308.0"
"2006","NL12","Rate","Total","65 years or over","Intentional self-harm","16.3"
"2006","NL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","351.6"
"2006","NL13","Rate","Total","65 years or over","Intentional self-harm","23.7"
"2006","NL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","294.0"
"2006","NL21","Rate","Total","65 years or over","Intentional self-harm","8.1"
"2006","NL22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","248.6"
"2006","NL22","Rate","Total","65 years or over","Intentional self-harm","9.0"
"2006","NL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","245.8"
"2006","NL23","Rate","Total","65 years or over","Intentional self-harm","15.2"
"2006","NL31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","282.0"
"2006","NL31","Rate","Total","65 years or over","Intentional self-harm","7.9"
"2006","NL32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","282.5"
"2006","NL32","Rate","Total","65 years or over","Intentional self-harm","15.5"
"2006","NL33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","311.1"
"2006","NL33","Rate","Total","65 years or over","Intentional self-harm","14.1"
"2006","NL34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","270.3"
"2006","NL34","Rate","Total","65 years or over","Intentional self-harm","7.6"
"2006","NL41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","254.2"
"2006","NL41","Rate","Total","65 years or over","Intentional self-harm","10.6"
"2006","NL42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","269.1"
"2006","NL42","Rate","Total","65 years or over","Intentional self-harm","8.6"
"2006","AT11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.6"
"2006","AT11","Rate","Total","65 years or over","Intentional self-harm","23.8"
"2006","AT12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","19.3"
"2006","AT12","Rate","Total","65 years or over","Intentional self-harm","30.0"
"2006","AT13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.3"
"2006","AT13","Rate","Total","65 years or over","Intentional self-harm","22.2"
"2006","AT21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","17.8"
"2006","AT21","Rate","Total","65 years or over","Intentional self-harm","40.6"
"2006","AT22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","13.9"
"2006","AT22","Rate","Total","65 years or over","Intentional self-harm","43.1"
"2006","AT31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","16.7"
"2006","AT31","Rate","Total","65 years or over","Intentional self-harm","36.9"
"2006","AT32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.6"
"2006","AT32","Rate","Total","65 years or over","Intentional self-harm","27.9"
"2006","AT33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","21.2"
"2006","AT33","Rate","Total","65 years or over","Intentional self-harm","16.4"
"2006","AT34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","21.6"
"2006","AT34","Rate","Total","65 years or over","Intentional self-harm","15.7"
"2006","SE11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","274.4"
"2006","SE11","Rate","Total","65 years or over","Intentional self-harm","19.8"
"2006","SE12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","284.1"
"2006","SE12","Rate","Total","65 years or over","Intentional self-harm","19.1"
"2006","SE21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","271.7"
"2006","SE21","Rate","Total","65 years or over","Intentional self-harm","27.4"
"2006","SE22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","263.9"
"2006","SE22","Rate","Total","65 years or over","Intentional self-harm","21.9"
"2006","SE23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","297.5"
"2006","SE23","Rate","Total","65 years or over","Intentional self-harm","18.9"
"2006","SE31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","272.1"
"2006","SE31","Rate","Total","65 years or over","Intentional self-harm","18.8"
"2006","SE32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","292.2"
"2006","SE32","Rate","Total","65 years or over","Intentional self-harm","12.0"
"2006","SE33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","301.9"
"2006","SE33","Rate","Total","65 years or over","Intentional self-harm","11.7"
"2006","NO01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","202.1"
"2006","NO01","Rate","Total","65 years or over","Intentional self-harm","14.2"
"2006","NO02","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","235.4"
"2006","NO02","Rate","Total","65 years or over","Intentional self-harm","23.8"
"2006","NO03","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","213.6"
"2006","NO03","Rate","Total","65 years or over","Intentional self-harm","11.9"
"2006","NO04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","202.3"
"2006","NO04","Rate","Total","65 years or over","Intentional self-harm","9.0"
"2006","NO05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","207.6"
"2006","NO05","Rate","Total","65 years or over","Intentional self-harm","8.2"
"2006","NO06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","221.3"
"2006","NO06","Rate","Total","65 years or over","Intentional self-harm","6.7"
"2006","NO07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","191.4"
"2006","NO07","Rate","Total","65 years or over","Intentional self-harm","10.0"
"2006","UKC1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","162.6"
"2006","UKC1","Rate","Total","65 years or over","Intentional self-harm","3.7"
"2006","UKC2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","143.3"
"2006","UKC2","Rate","Total","65 years or over","Intentional self-harm","3.7"
"2006","UKD1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","130.7"
"2006","UKD1","Rate","Total","65 years or over","Intentional self-harm","3.2"
"2006","UKD3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","159.7"
"2006","UKD3","Rate","Total","65 years or over","Intentional self-harm","6.1"
"2006","UKD4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","172.7"
"2006","UKD4","Rate","Total","65 years or over","Intentional self-harm","6.6"
"2006","UKE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.4"
"2006","UKE1","Rate","Total","65 years or over","Intentional self-harm","7.1"
"2006","UKE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","142.1"
"2006","UKE2","Rate","Total","65 years or over","Intentional self-harm","7.7"
"2006","UKE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","187.5"
"2006","UKE3","Rate","Total","65 years or over","Intentional self-harm","4.3"
"2006","UKE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","174.9"
"2006","UKE4","Rate","Total","65 years or over","Intentional self-harm","5.0"
"2006","UKF1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","168.9"
"2006","UKF1","Rate","Total","65 years or over","Intentional self-harm","4.5"
"2006","UKF2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","149.8"
"2006","UKF2","Rate","Total","65 years or over","Intentional self-harm","3.3"
"2006","UKF3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","170.0"
"2006","UKF3","Rate","Total","65 years or over","Intentional self-harm","7.5"
"2006","UKG1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.3"
"2006","UKG1","Rate","Total","65 years or over","Intentional self-harm","9.5"
"2006","UKG2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","176.2"
"2006","UKG2","Rate","Total","65 years or over","Intentional self-harm","4.3"
"2006","UKG3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.7"
"2006","UKG3","Rate","Total","65 years or over","Intentional self-harm","4.7"
"2006","UKH1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","147.8"
"2006","UKH1","Rate","Total","65 years or over","Intentional self-harm","4.8"
"2006","UKH2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","170.6"
"2006","UKH2","Rate","Total","65 years or over","Intentional self-harm","4.5"
"2006","UKH3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","178.0"
"2006","UKH3","Rate","Total","65 years or over","Intentional self-harm","9.2"
"2006","UKJ1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","134.5"
"2006","UKJ1","Rate","Total","65 years or over","Intentional self-harm","7.4"
"2006","UKJ2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","165.3"
"2006","UKJ2","Rate","Total","65 years or over","Intentional self-harm","7.4"
"2006","UKJ3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","177.1"
"2006","UKJ3","Rate","Total","65 years or over","Intentional self-harm","4.2"
"2006","UKJ4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","178.9"
"2006","UKJ4","Rate","Total","65 years or over","Intentional self-harm","7.0"
"2006","UKK1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","162.4"
"2006","UKK1","Rate","Total","65 years or over","Intentional self-harm","6.5"
"2006","UKK2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","155.8"
"2006","UKK2","Rate","Total","65 years or over","Intentional self-harm","6.9"
"2006","UKM","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","259.7"
"2006","UKM","Rate","Total","65 years or over","Intentional self-harm","5.1"
"2006","UKN0","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","142.4"
"2006","UKN0","Rate","Total","65 years or over","Intentional self-harm","5.8"
"2007","CZ01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.1"
"2007","CZ01","Rate","Total","65 years or over","Intentional self-harm","21.8"
"2007","CZ04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","4.1"
"2007","CZ04","Rate","Total","65 years or over","Intentional self-harm","23.1"
"2007","CZ05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.8"
"2007","CZ05","Rate","Total","65 years or over","Intentional self-harm","18.4"
"2007","CZ06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.8"
"2007","CZ06","Rate","Total","65 years or over","Intentional self-harm","17.8"
"2007","CZ07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","4.4"
"2007","CZ07","Rate","Total","65 years or over","Intentional self-harm","20.3"
"2007","DE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","76.4"
"2007","DE1","Rate","Total","65 years or over","Intentional self-harm","23.7"
"2007","DE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","89.4"
"2007","DE2","Rate","Total","65 years or over","Intentional self-harm","23.5"
"2007","DE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","83.7"
"2007","DE3","Rate","Total","65 years or over","Intentional self-harm","22.0"
"2007","DE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","55.0"
"2007","DE4","Rate","Total","65 years or over","Intentional self-harm","23.4"
"2007","DE5","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","50.3"
"2007","DE5","Rate","Total","65 years or over","Intentional self-harm","24.5"
"2007","DE6","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","85.7"
"2007","DE6","Rate","Total","65 years or over","Intentional self-harm","29.0"
"2007","DE7","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","76.2"
"2007","DE7","Rate","Total","65 years or over","Intentional self-harm","21.6"
"2007","DE8","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","55.7"
"2007","DE8","Rate","Total","65 years or over","Intentional self-harm","22.5"
"2007","DE9","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","77.4"
"2007","DE9","Rate","Total","65 years or over","Intentional self-harm","20.3"
"2007","DEA","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","58.4"
"2007","DEA","Rate","Total","65 years or over","Intentional self-harm","14.3"
"2007","DEB","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","46.3"
"2007","DEB","Rate","Total","65 years or over","Intentional self-harm","21.4"
"2007","DEC","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","23.9"
"2007","DEC","Rate","Total","65 years or over","Intentional self-harm","16.0"
"2007","DED","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","49.9"
"2007","DED","Rate","Total","65 years or over","Intentional self-harm","26.7"
"2007","DEE","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","17.7"
"2007","DEE","Rate","Total","65 years or over","Intentional self-harm","11.0"
"2007","DEF","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","127.4"
"2007","DEF","Rate","Total","65 years or over","Intentional self-harm","20.7"
"2007","DEG","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","64.3"
"2007","DEG","Rate","Total","65 years or over","Intentional self-harm","25.1"
"2007","EL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.9"
"2007","EL11","Rate","Total","65 years or over","Intentional self-harm","4.1"
"2007","EL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.8"
"2007","EL12","Rate","Total","65 years or over","Intentional self-harm","3.6"
"2007","EL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","4.9"
"2007","EL13","Rate","Total","65 years or over","Intentional self-harm","3.3"
"2007","EL14","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","7.1"
"2007","EL14","Rate","Total","65 years or over","Intentional self-harm","2.6"
"2007","EL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","5.1"
"2007","EL21","Rate","Total","65 years or over","Intentional self-harm","5.1"
"2007","EL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.6"
"2007","EL23","Rate","Total","65 years or over","Intentional self-harm","4.3"
"2007","EL24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.5"
"2007","EL24","Rate","Total","65 years or over","Intentional self-harm","5.9"
"2007","EL25","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.9"
"2007","EL25","Rate","Total","65 years or over","Intentional self-harm","3.7"
"2007","EL43","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.9"
"2007","EL43","Rate","Total","65 years or over","Intentional self-harm","9.5"
"2007","ES11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","162.3"
"2007","ES11","Rate","Total","65 years or over","Intentional self-harm","19.4"
"2007","ES12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","270.8"
"2007","ES12","Rate","Total","65 years or over","Intentional self-harm","27.4"
"2007","ES13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","169.8"
"2007","ES13","Rate","Total","65 years or over","Intentional self-harm","5.7"
"2007","ES21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","216.1"
"2007","ES21","Rate","Total","65 years or over","Intentional self-harm","15.3"
"2007","ES22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","144.7"
"2007","ES22","Rate","Total","65 years or over","Intentional self-harm","14.2"
"2007","ES23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","122.2"
"2007","ES23","Rate","Total","65 years or over","Intentional self-harm","15.9"
"2007","ES24","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.9"
"2007","ES24","Rate","Total","65 years or over","Intentional self-harm","17.7"
"2007","ES30","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","93.7"
"2007","ES30","Rate","Total","65 years or over","Intentional self-harm","4.0"
"2007","ES41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","130.0"
"2007","ES41","Rate","Total","65 years or over","Intentional self-harm","16.3"
